userid,textid
1499834572686639107,80500
1380606861393719299,80501
2178340556,77850
1247500650889396224,80502
351645554,78559
1500972804262424577,70888
1216433895152984066,80503
268706359,80504
1442575933,70963
1178811384387293187,80505
1175335625974800385,80506
1499488054444232707,77582
542018861,80507
1105092959584706560,80508
1498297540084744197,77555
1163483514580475906,76684
1499255035515088896,78092
2294543252,77601
920081160,80509
1052664596,80510
991084651,80511
1499255035515088896,77616
1294763833769299969,29232
278539641,78326
966252360388567040,77384
718099962073063425,80512
1377654752,80513
1251437372492955649,80514
1058592195232460800,70963
1252442611,80515
875418409479090176,80516
1442704598376988672,70963
624625452,80517
2970265474,30776
1514639766,80518
238003481,80519
1605748074,80520
1496793742455541760,80521
176059098,77443
2401779632,77545
1250093633124151299,51812
1142191763718885376,77900
797065903,78562
34053839,79517
1064511873129820160,80522
1174780873075544069,80523
502277474,80524
1594686264,77389
1051112755317628929,80525
2883426529,70963
240389305,80526
14836055,77629
20666494,80527
2376066254,80528
163392974,80529
1496871774348271624,78599
1699377277,77491
1375966505087737868,80530
1644292502,80531
100768865,80532
823279916707934208,77555
73117060,80533
1459173636758286337,80534
80535238,80535
1319145306018050049,78229
2330459005,70963
85802402,80536
2817562429,77369
1202555648258592769,80537
2832335447,80538
1913668014,80539
830480452012097537,80540
199285979,70594
278422359,80541
3253043191,80542
396663822,80543
1200091143150735360,80544
1281576946292240385,77575
316326775,70625
492969763,80545
992467121090322432,78811
1183532984,80546
1466061812928069636,80547
1153380172332175360,80548
1020978805,80549
35241186,70658
47840602,32401
719617015225413632,80550
1418864381958438915,73892
1500772987749994499,80551
1483112428951027712,74304
1033413161452486658,78737
109473671,80552
954972252650594306,77443
5820012,80553
1265349513084121089,80554
10482452,78751
4277210788,80555
3292716180,80556
3590328493,80557
2770879771,80558
219615330,80559
3293086827,77456
762582022846025728,80560
1458096751827722253,80561
1135545282312232961,80562
254997206,80563
191751052,80564
33764417,80565
519245371,80566
1137009324675330048,80567
803938743925096448,77551
38033026,77629
1476340585455886337,80568
1322643070496706560,74919
1499688746429521926,80569
2738930465,79231
1264092486936526848,80570
1164907412630827008,80571
2645241054,65482
1277953156538826753,77889
1167800499908694021,80572
48520441,80573
4705196303,80574
1283407409646637061,80575
1357131432804700160,80576
384888136,78329
3030234303,80577
1248372209829253120,77543
41186105,80578
1484520042494849028,78032
1427890786239016965,77761
756882358649950209,72650
1071859380742696961,70882
2300213626,80579
111379467,78072
825571902559223809,80580
1155884925804875776,65482
1468291224683442178,80581
808215598488489984,80582
729702644,80583
3426209727,80584
626033,80585
2396300118,80586
513790402,80587
860714521,80588
100996315,70963
1438389763808108544,77623
345855480,77652
1496183317602914311,80589
1145995544,80590
1499386134069227526,80591
998506464158203904,70963
1167555152380944384,78390
769532014533804037,70963
2830939723,80494
2190511766,78827
143217416,80592
1535306870,80593
1053635978890563584,80594
884552675429429248,78709
1134629692290371584,80595
1213571741659713536,77688
61298678,79195
1068791401,80596
28972148,77717
1037935181187829760,79114
1224010716807684097,70882
1247657297062526978,79922
920241192612319233,77469
3321231895,80597
983808537183866880,80598
1507279322,77389
346922776,80599
3376456797,78202
3335096817,80600
1329317282875662339,80601
3188120441,80602
1497103871268864008,80603
781723998,80604
3003216328,79271
1234909953342701568,80605
1534569476,80284
1341462944,80606
4299989776,80607
1359399054334185474,77518
1303363098229776385,80608
1100212169151410177,79706
49982585,80609
1295284734839463936,80610
4110838642,77927
2453069245,80611
248815088,77917
1508329550,72050
549217350,78034
731818864049160192,77455
760219896680583169,80612
813530307089592320,80613
2386445247,80614
965297025494409216,80615
301668510,80616
2959254933,80617
245392259,77843
783382996841824256,80618
2450155248,78463
480480896,77592
116292895,80619
15554103,80620
1491357419472969733,80621
1275685766,80622
1268694979,71350
119913473,77368
1469297348,80556
927107869325103104,78151
15464687,77369
3035076004,71758
2222395582,80623
16322041,80624
1501546146099081218,80625
4167462443,80626
296106959,70963
1676925732,77663
1469203572575199237,70963
2885593463,78175
1498784018241835015,80627
1133014631792955392,80628
1500126980913745922,77443
1214728668632760322,72287
1276966069312290816,80629
932019498,80630
1099588868766978048,80631
223610043,80025
1373356036636164108,80632
951647863,80633
2593332564,77377
1120001712025219074,80634
1501376696917770240,80635
1323401232749416459,73651
61809292,77659
1069630100243705856,80636
999907020,80637
2345707303,80638
2307667986,80639
1451413014196805634,80095
1461035456628461570,80640
808784705994690560,74919
929367120793632768,70963
163126577,77389
80843378,80641
914154426859950080,80642
1433408462562672641,80643
3364314880,80644
124161298,80645
253739583,80646
30106300,80647
1497594297788600323,72760
31740294,77443
49120718,77927
724771370131824641,77702
3296859886,77815
1184891206100238336,78559
3401307003,80648
1295101627,80649
1482938679727435777,80650
25676606,80651
362084030,77653
2812369343,75280
104102202,80652
1158321599721771009,70963
555229372,70963
3878156054,70963
137449150,80653
2381303568,80654
233973865,77599
3364784807,80655
928226914472529921,80656
3786130575,77519
303953424,80657
23929169,80658
361774030,79492
54525212,80659
1265919489285242886,80660
702580452834484225,77469
1088464961276268544,70963
1073852533,80661
1136176263721152522,70963
564840694,77519
1413687469896306692,80662
1108536985835073536,80025
3107094259,78159
1200439962338037760,80663
394051637,80664
1224045949669871616,80665
4888778955,80666
1088630863,80667
1495528431081209865,80668
2525764674,80669
2301844336,80670
1490045252471771149,80671
1434165969254031367,78009
973139801477062656,80672
378138251,80673
2602791909,79102
42606652,80674
1107681201144451072,71146
1238415236107055104,80675
965384533376995329,80676
344075523,80677
1095248360,70963
1246508561880014859,80678
175604092,80679
24529063,80294
451299909,78534
1486668834199199747,80680
1283465102604283904,77575
960817018193764352,77456
1496183317602914311,80681
65581806,80682
1394229647173373953,79231
1244852472037937153,80683
58148114,70963
2828321102,74543
101657195,77622
1500118880802517000,80684
145999756,70940
1383794092845400084,80685
3277990051,80686
4902518482,70963
1148427749926694912,70963
1428245565293268996,71539
1474808223194562560,80687
1039508311,70963
48685122,80688
4527025462,80689
1018634859730874368,80690
897599384413765634,80691
31632905,80692
1045980493219426306,80693
3222348199,80694
1149424890367246336,75280
159064294,80695
1390674753975902209,80696
210959043,80506
1498613297121497091,80697
1469132105129119749,80698
1424634156496027656,79839
16285605,80699
421933415,78175
272427121,80700
4527894322,77974
926938444974174208,78056
27007409,80701
3255282948,77879
1492871485710639104,80545
137000468,80702
590118003,78429
1029566168787386369,80703
382408203,77599
1350206970821795840,80704
67930398,80157
2484330516,80705
1466455576427171843,70963
2372139463,80706
583726916,80707
1445105501772124168,80708
593342422,80709
2353312426,78663
1282079443872362498,80710
1120001712025219074,80711
95796340,80712
1485650286744121344,80713
787444033064951808,78481
95664521,78986
1391199280400982017,80714
747404241577328640,77456
1202831887984541697,80715
192870646,80716
1231474937325662209,80717
843516713543122944,80718
1470358540707577861,80719
115109333,78021
1495402714012041219,80720
359473076,80721
48378236,79529
991235382879518720,80722
738678053950398465,77575
1093522837644722176,80723
1055594623,80724
135358507,80725
1163035380968378368,80726
1221977161231486977,80727
2523353896,79579
1386733286215520272,80728
138919086,70811
1297140767312318465,70963
4209335294,80729
135867215,39458
1220116743781261313,64737
455212106,80730
1328400425280819200,78615
1520366208,77521
54810639,71169
1497724862676316165,80731
1036631333433421824,80732
553968626,79498
1386733286215520272,80733
163796176,78072
283711318,80734
2615527728,80735
364563540,77369
3536832493,70963
1500031855751757825,80736
1233725548074913792,80737
847410519107485696,77443
1471789968213299211,77575
1497194699173601329,39373
716140525250686977,70963
144060523,80738
1043599216193495047,77616
994746018062217216,71146
155243829,80739
28803986,80740
2537862475,80504
1362498866621341701,80741
29687693,78781
1447298528456421384,80742
714965275,80743
1487491419430391809,80744
258777606,71251
989691710,80225
731019727,80745
14640845,80746
41597531,77543
821751160256270337,78464
1418043870139412485,80747
891946124126322688,80748
221409731,80749
740280000046366721,80750
1498707575893864455,80751
1171474278,77456
555064895,64030
1102118693356527616,80752
1446152446397587472,80753
80619433,80754
897919979890376704,80755
1004047139062755328,80756
427899804,80757
1498621108349718531,80758
822249062057570308,70735
144637975,80759
1440572121143386120,80760
4264082896,80713
51825556,80761
2946222864,70963
420732525,80191
1066275282653536256,80762
1495433975523078148,80763
1127227885956292609,80764
153349145,80765
1017079707978928134,77710
881878266,80766
1303966634923536385,77575
855381125904072704,77754
1094966322985869312,80767
1483542787635421184,80768
984715408983781376,70963
792793865489117184,79325
1468752019410210816,77389
1393464801477595137,80769
1152905008037453824,70600
3318590000,70963
1495050327963455493,80770
891178755107897346,78032
1498714001525596163,70894
1336824516,77456
8799612,80771
2645236572,80772
1189981673498087424,77366
432459828,80773
436962820,80774
1055851395549544448,70963
1375388429362597888,80775
3339859155,77699
1285769245,80776
1285147751026700288,77634
475732138,80708
1159261676,77843
448007681,71889
1496745890412855300,77453
2409040759,80777
18435888,80778
1190983527266959360,80779
2909386167,78195
357494100,70963
83159177,80780
130607739,80781
402580562,80782
463908071,77369
1454019012141072384,80783
3768080832,65482
374475054,80784
881581395457568768,80785
606301090,80786
918746025996591104,70963
27886598,80787
1497589427425710080,78430
1845087235,80788
1377439021,80789
885003445765378048,80790
1262725938367741952,80791
72820731,80792
1414858349686968320,80793
2592419502,80794
738459347815137280,78170
115289758,80795
335607636,80796
1445407648313221122,80797
1499850899400933382,80798
251609842,77555
1242418325319233536,80799
28543597,80800
279762811,80801
177775279,80802
1490762197999435776,80803
1357301137792188418,79215
716350953079848962,80804
4397690123,66503
613086028,80805
1295041724658716674,79416
1096177883712761864,80806
1383891155771813904,74483
2917981758,80807
1487302327019372545,80808
1430968904818515968,80809
378154572,77595
998116074,77451
1039936926101499904,44462
68332473,80810
1184512866885558274,80811
1168439299,79959
1500429593617989635,78032
1374732530683887616,80812
1150453239768219648,78679
2912496699,80813
985859689056481280,80814
196135445,77384
1332035067414261760,79191
628631448,80815
108841156,79161
820604525258084353,80816
965316401362882560,77456
163164686,80817
1420967723631185922,80818
1435568221289992196,80819
149510207,70963
1498084244475764744,80820
914203071739236352,80821
1316156010206097408,80822
1105021068,80713
1497462582910795779,80823
757194359364263936,80824
910109683930742786,57182
1341021235304607744,80825
309705204,79756
947860604362014720,80826
1469248947881488384,80827
4891172542,80828
48903,80829
42074224,80830
21400502,80831
1069616852979105794,71889
30585720,80832
90484354,80833
4460662647,80834
1452989952304848911,79087
1439578956483596300,77662
1309386037920247809,80835
1015101217,80836
585191650,79000
1246872059118051331,79884
162085649,80837
2728644293,80838
1302185071,77389
4482700393,79425
340530532,80839
5417862,80840
1496945646296838148,77710
1500524639935737857,79184
301602199,77570
238026236,77443
21855435,80841
1385658248942997505,57083
814530587763609600,77555
167129836,80842
1499615241549668352,80843
405427329,70963
1697407675,80844
1300924825905451008,80845
1341331681274454016,78986
1199041115049082884,77356
1491214070728515585,80846
460358477,80847
21262561,77629
90582837,78969
817559489150795777,70963
1462474136601698308,80848
4632660976,71045
479531761,80849
2569183644,80850
1218642918145187840,80851
3421257735,78220
2916027325,80852
3004186809,80853
1479165793556307969,80854
1496737258124185602,76856
4221688518,80855
3199831037,80856
1498939397500293130,80857
4142340874,80858
1478160905682579456,80859
3423192389,80860
881428777464504321,80861
1344696440514359296,78805
49288325,80862
1501234733224767494,80863
2806462280,80864
711865509290119168,80865
518895756,80866
484466633,80867
1433051906159616004,80868
222648594,80869
1116096809624064000,77555
388736253,80870
900196646537101312,77851
2798980413,78011
466058248,80871
2490254221,57293
270921976,80872
2804850831,76132
901971943,70963
1034038658993553408,70963
1458466230776434690,77510
1195303258987872257,80873
3486141615,80874
1117145216753049601,78277
3979810455,80875
19386774,80876
1347685325527609345,80877
442787706,80878
303904447,80879
1427195276838588425,77575
3426756591,64065
134757238,80880
24798235,43574
20694067,80881
1108532045716865025,80183
1250886100450717696,80882
486495400,80883
1218480977703571457,80884
920509519834370049,57182
1090619516801990656,77456
1250350288239620097,80885
826542229632188416,80886
1410918365980418048,72339
801499650222129153,79001
299662898,80887
1081142570707611648,77575
1388386053925576704,80888
1438899463200903169,79066
1342830460574064640,80413
1055677565036154881,70963
24403753,80889
1918640804,80890
421124792,78951
174476012,77403
755256391,80891
1496261363882102789,70963
966365114789253120,80892
2953048040,80893
1452912139908308992,80894
25197788,80526
151389470,80895
88196314,68859
977388962183446529,70963
2438763768,80896
1489725765235134464,80897
490319596,80898
912709587689652224,77369
20431955,80899
104267671,80107
1262865161376989192,80900
918320410080481281,80901
409538563,77356
1455946558696878082,80902
1498170662204157952,80903
2356350786,80904
83506105,80905
449111035,78092
1136933856790138881,77879
845321597649072128,74107
3909407895,80906
1169686314133991430,80907
968584609788284929,80908
1414849264035844096,70963
752264832057880578,80909
2876250028,80910
1500481701725851653,80911
15641725,70882
1371525764936519681,80912
733151697577467906,70963
3546896480,80913
286151685,80914
1692796112,80648
1194801500498931712,80915
204951727,80916
57774733,80917
1489211002663100419,80918
936981474359873536,80919
1315884583108272128,80920
1313049786828779521,70963
257097577,80921
1443921605294497792,80922
881567713746763776,80923
423542365,74084
624645723,70963
1500582219408371713,78488
330594630,71590
828337737388285952,80924
76924885,29187
3025368046,80925
520570656,78207
282186993,80926
1446921541892116484,80927
438215116,80928
1119903603702030337,80929
1075004059600465920,80930
1392089065,80931
823025580,80932
20164158,80095
217415964,78889
2991668382,70963
274084942,80933
152252818,80934
239016047,80935
1581524785,80936
1853644938,79477
1404315104,80937
1477740037034938376,80938
27277129,80939
935331141699227648,77983
201222087,78107
153583552,72564
979344781372424192,80940
838061216,80941
962069820,77443
1966193065,80942
217687480,80943
48314622,77662
18188913,80944
379063648,70963
1300378599086678016,53963
1182968335035535361,80945
2245546163,72282
1235012066856931329,80946
849588931263832064,80947
1457735151601995779,80948
1296023841681137664,80949
1306564940015206401,72752
1265827187493666823,77369
1177237392689946624,80950
85842444,80951
816420432,77389
783046681,80952
349394916,77523
920024246679752705,78287
832980184601092096,79352
2840942434,80953
942330933436469249,80954
1497599579235053570,80955
625844938,80956
1134398168500563968,72036
1429742932383342595,78032
1073676020,80957
1498153067488763906,80958
1363484279804747776,80959
745257057750646784,80960
948504097862311936,80735
1459539171970887682,80961
442115063,80962
712899586,79195
1067342617275494401,80963
1492917409304518658,80964
936921844619280384,80965
259730084,80966
1371961211110166540,80967
14355045,77443
1479822009135775748,80968
1221808941270630402,70963
2178299731,80969
925683142312235008,80970
1252448132149006342,77596
18567715,80971
1326861953025892352,78041
1357510406420516865,80972
231264760,80973
2988590060,70963
4503483681,80974
2790227032,77369
3365636475,80975
4002468321,77372
560689874,78417
3297542590,78273
228092854,80976
1447650783370043394,80977
906491200655544320,80978
289834442,80979
1190267731,80980
3125283486,71732
1404069169683914754,80981
519055252,80982
2293087195,78430
991539960,80983
1007556840563986432,77582
1035772354524139520,70963
2399768414,80984
1501179240934518795,80985
1303423058527555584,80986
1245267259376971782,80987
1500125855573749761,77372
2857907792,70963
1052986086,70963
3373146857,80988
1291617992321708037,80989
1078951642605727745,77421
99709086,80990
187319599,77582
1364904743898914817,80991
244623152,77826
718704727031021568,78243
1005867944566456322,80992
1263582070745554944,79346
1457794732239855617,80993
779713870877384704,79897
82838653,77369
1438353154987331589,79230
1152112975513178112,80994
1384914927983415299,80995
1500939780586156033,80996
525216535,80997
4363286355,79435
2836190637,77494
1450463096,79102
1367899594395443203,80998
1423623493606727680,45276
1499763123603050497,80999
281216786,81000
3231230831,77655
226288058,77456
1158155170137530369,64030
496623301,81001
1331646057462312962,81002
941702049107935233,81003
1169493690831630336,39711
138747537,74749
40904321,77453
3304453217,81004
2758282289,81005
33072396,81006
1405525437074137107,81007
1431712277552582659,81008
1267266067073810432,81009
14573771,81010
103918784,78126
399667344,77710
2938992184,81011
2326559877,79500
187652079,81012
80557178,81013
92398114,81014
633714633,81015
1495082141243396101,81016
1414973161465073669,81017
726054087918235648,77469
1236444535657508864,78482
1357039777275469826,81018
1137917338492264455,71568
203232961,81019
4010716397,79408
1269677228146778118,81020
19341389,81021
2453069245,81022
794174663547043840,81023
243292065,81024
1146415440358498304,62191
148247401,77551
1131650879176806401,81025
1489459599791243266,64578
2743312755,77331
1459173636758286337,81026
2502759756,81027
100290058,81028
21685155,77526
317659038,81029
1367443819357212672,81030
18294600,81031
1218410485680263168,78292
775848270685802496,78028
1491979391689281558,81032
314759902,72726
1261981247687077893,81033
271041712,81034
1497840455924568065,81035
1501624385043640327,81036
1353019037186363392,81037
3380761420,71311
57749364,70888
1449508598,65095
304067927,81038
22926365,81039
20339687,77456
712076954925715456,81040
1042761415864594432,81041
2342687376,78423
2204882964,70963
2231947837,78259
1454859537857515521,81042
1132345141446844416,81043
818362672022364160,70963
1317805500621295616,81044
783344616623964160,77566
1878452263,78686
1423883251,77765
1429870324175319041,81045
1474308156343742466,81046
1484305800055033866,78493
1128686422377074689,81047
1178365500784381957,81048
830401889959174144,70963
1394927399154769921,70963
1496375071946031104,81049
397239832,81050
1144297562599378944,77390
952747268171448320,70963
16932609,81051
786430409315717120,81052
1442621908114190339,81053
1483020968608075781,81054
91092354,81055
15426668,81056
288508517,77879
86791216,81057
1481618523113902084,81058
443117263,77390
1193326958,80584
556214449,81059
1500182974213595146,81060
135646754,79270
1227273954655522816,81061
1339099105579175936,81062
120769065,81063
1379858082499559426,81064
1079993306526801922,81065
1497494714630692866,81066
1294880859426902016,77889
1361904018,81067
1247235898028236801,81068
2411256799,77655
1244912387951640576,80626
472390751,80447
99944372,81069
38475661,79041
1495941851211313156,77467
935397270,81070
799641004181626880,70963
896458913478049792,81071
3578324292,81072
3176555644,77445
395091343,81073
2288215665,81074
721800559993491457,81075
836331415457386497,81076
2170166804,70669
145414848,77833
251943520,81077
245069398,77369
1723445858,81078
53226999,81079
2247093145,80713
1327659363352399874,81080
1494270930188648454,79097
252039120,71251
1351601845886738436,79685
1433791796375703577,81081
52884434,79343
921477103102582784,70963
717024054755110912,77728
1381309297267777545,81082
23956736,57182
1430191756302225414,78268
1279231606901932033,81083
1082118768476606464,70963
580434617,80200
1470732323566018569,77592
918032048996212736,81084
1711027674,81085
1305135974800916481,79500
1278168384727855104,81086
1447933160856162317,81087
47788588,81088
1090041105129840640,77369
1459173636758286337,81089
834984392,72511
846993644,77774
1141841282815471618,77499
1259808268119048193,81090
4835622638,70963
2205032096,70594
1440003998803660800,70963
1333934665636438017,80235
1350222820194791429,76610
33116130,78150
1175598204840288258,81091
243983947,81092
433736413,71585
1332321149137534977,81093
923992336304091136,81094
1222643934654095360,81095
1465807411277705226,71146
4576390518,81096
1446460651,74965
1121385304131158016,77575
18271244,81097
2430771937,81098
1347283483027263489,78175
555412872,81099
751965411940438017,81100
3023107513,81101
299780605,81102
4471527855,81103
3161198449,70963
34056559,77491
1387641838765490176,77443
711662482553761793,81104
1423251020935835648,81105
1183787188976267265,81106
82437922,71146
262062797,81107
69866186,77491
87712462,77456
1500127719945822208,80301
797588459212931072,78034
924007335349059584,81108
1050085531021914119,81109
1427711038909292546,81110
420351613,80895
1319589255551676416,81111
1410691562225373184,81112
3314714199,77356
18967454,81113
1437965637268168709,64161
2627618873,81114
3309688486,81115
124467723,81116
2325505801,81117
1454279606236712963,70963
1163280123623333889,77389
1311629881894002688,81118
1568488303,57182
853633223670333441,76132
1496497899441692672,81119
3648970100,81120
1225900362,81121
874334471427960833,81122
3114913289,81123
1214576709707546625,70963
1222716350,81124
19486530,81125
510550464,77578
3224559417,81126
555636624,78827
27517902,81127
2949701861,78623
838253754,81128
1430803166904426506,77384
383434387,81129
20867611,70594
1393217064337281029,77710
1475518958488928260,77372
1254150356344291329,81130
296962849,77560
94830673,81131
911238887376248832,70963
1078980255837126656,45276
735773473696452609,81132
1191791348380254209,81133
2744917038,81134
1459051976293957639,81135
778736104153284608,77503
126998459,81136
754719377061064704,81137
1324637294,70963
1197961849314168833,81138
1472227038845149185,77369
3282156338,78626
1405446261533257729,43983
1342212480836231173,75685
2637882316,81139
2619613274,65482
1050719550591959040,81140
1197243258616852480,77582
408194759,81141
311664067,77850
1322087338072285184,81142
2844611660,81143
550513483,80399
700416785,78847
1470149613587996672,81144
1346756362387255298,81145
275662713,81146
1253664662895329280,81147
1206967630474731520,81148
563924333,81149
1188051970894024706,78732
576452964,81150
1085024788467216384,70893
302804305,81151
1497840455924568065,71974
333444219,74919
1438492094448898051,81152
86818436,77834
352669101,81153
873827065384112128,73350
1027463639375261697,81154
102744575,81155
1191618522733932545,76946
528011788,81156
18962844,81157
2376382104,81158
392961973,77390
1275410285646344193,72492
56556395,77599
506147444,81159
113646161,81160
1384083426,81161
1289574314879127552,72752
2862041808,70963
1391276617645707264,77575
1491529117430435849,81162
308402178,81163
1114493094169337857,77389
1488428828720611328,81164
922584141471793152,78505
105475708,81165
1499061956489236480,81166
1409833241889083397,81167
3408480574,78287
2409169026,81168
816165433560559616,70963
1499867827196547078,81169
1491462085183746056,70623
1435291678366044163,81170
1403543777638174722,81171
2381494610,81172
1495987431002234885,81173
780964332880465920,81174
709473725,81175
2227923436,81176
1469471316059299846,77768
25947411,77601
1497589248740007937,81177
815265799002869762,81178
1431926965599027206,70963
48367036,81179
319204424,77443
1315626997406728192,81180
21714655,81181
1050196639816671233,78417
292908425,81182
167132271,81183
250695242,77717
3165200622,81184
1439675593851817992,81185
88609413,81186
70752796,81187
151456350,81188
36353564,80969
1819144267,81189
944212885193990144,77416
413874719,70963
1211042166618742784,81190
3003300111,73822
1442924089086197760,81191
372308030,70963
142372099,81192
76918775,80964
1362468365198049282,81193
1286751318225412097,81194
126283131,77575
72286117,81195
115924093,64438
97165100,81196
949686856798625794,81197
1455976399546851331,77369
1223684918112374786,81198
866477964,77390
1490401594910859270,81199
453998026,81200
1477951858190655493,70963
1072941320359022595,81201
2391028039,81202
1387346939922972679,81203
310861293,81204
104112005,77629
3612384374,65264
1485750607050854400,81205
50124767,70916
271994906,81206
1405132846466019328,70669
1311908483755720705,77575
1463232524226744327,81207
809674125518237696,81208
286526580,70963
59774775,74587
792055580651237377,70963
883918591,81209
1219599396972761088,76256
2611666449,56988
3266279419,77575
130571676,81210
3195376636,63346
882567793161379842,73573
15221598,81211
996122832135491585,81212
829336456149741575,79280
1020303953974759424,81213
1416464978345869317,77378
828339268749754369,81214
1086478358848946181,81215
1389413582681542659,77754
1261739247242862593,70963
134346721,81216
3025368046,81217
600565816,81218
912832746,81219
1279508118230220806,81220
3188672869,81221
870408253,75644
3409053184,81222
1278701004,81223
989920521688092673,81224
394235827,81225
4708398183,77390
1444368783246696448,81226
1491379825856204801,81227
156716546,78423
1230194705796866050,81228
59857414,77686
618124225,81229
1498273116530917377,81230
1219351231128383490,81231
935041664044994560,81232
798627359108763648,81233
2752541808,81234
4333736721,81235
3032825368,80359
823233271710543874,77765
1498681786955620361,77566
994146614,77596
61939378,81236
1058753412303671297,78220
942870606823002114,77662
1608824550,73019
250624869,81237
1352696024909885447,81238
198093342,81239
298244970,77384
1187151036005470208,81240
2225827864,81241
1353189792666722304,81242
1058920719395012609,81243
1324370449506054145,81244
1900904683,81245
830516139281100800,76753
1229683410744102912,80007
271688756,81246
1165234839626244097,81247
789203988533026818,80561
313822397,81248
325016010,81249
1497090049942470660,81250
74069052,81251
1230852075325517826,81252
406931608,81253
24738484,81254
1395862298808373250,81255
1452326380637728768,81256
3471366506,81257
1421064820221173760,81258
600415314,81259
138028949,77468
1323040160,81260
2494320211,81261
2621717951,70192
1093609641379094531,80455
46374746,81262
724289821217165312,70963
1318516426504916994,81263
579287636,81264
738678053950398465,81265
3234117437,81266
2890789325,60576
3309729687,81267
282015659,81268
1330774724528443392,73202
3263253388,81269
846591966758416384,70963
1243164846180491265,78423
1035536827032195072,76132
1374364318184087556,80235
1441036323113078791,81270
1474477139756032003,81271
1442869024308666369,71539
1276175887516356608,65482
48320257,77901
3700236853,77369
874736636264800256,77369
1199680326806786048,81272
3948881354,81273
2269539548,81274
988262919950536704,81275
1238460823875567616,81276
2491874082,77825
2177941726,81277
1268293531,81278
1468843262136004611,81279
193691326,81280
950835064547495942,77851
36959563,40251
2323650018,81281
2267438683,76856
266057507,81282
192270204,81283
1241973592797011968,81284
1254977352,77815
104342504,81285
1305790360845778944,57036
245960120,79429
238494975,81286
2346532633,81287
1356231481757224966,81288
61809292,78498
1493538556417032196,77774
137643354,81289
80535238,81290
1142206979420459008,81291
1404121928571490305,78712
1121597318447415297,81292
24767278,81293
1028914884,77369
1286905933,77601
71490932,81294
1433446043417513986,81295
997976736481472513,77491
1379788938135621634,79718
1371956437581246464,77366
1063945728261844993,78169
1001408244,70963
1291809387015581696,77456
1157231304020131845,70623
1972283172,77393
1220846045120409601,77606
1453653570,77688
1338930973757632513,81296
1492035264163758105,81297
558345210,81298
1142068093151272962,80095
1438590538001883139,81299
1454729774115565570,81300
1395075183740964868,81301
302829165,81302
1328346611521638400,78430
176386598,81303
1492762753710182400,73005
1311919507380731904,81304
1450459758234845194,81305
1318945114161491968,65482
4937061,81306
1393389502123630595,81307
1142068093151272962,77851
317895012,81308
296777459,81309
113580087,81310
2383413742,81311
1485730582864797701,81312
1499871354631467013,81313
2797522323,77724
113289523,81314
91164181,77443
1497960495286046724,81315
4825462809,79950
44869225,81316
1120171084131831808,77575
1330003168030232578,81317
1549628216,81318
340530532,81319
27739833,81251
3238868715,79214
228553847,81320
2808404692,81321
1498971859039457281,81322
370854282,81323
740509130,81324
722774265896894464,81325
128232280,81326
1268458604606218240,81327
1458066431803863048,81328
1540529606,81329
842401257696325632,81330
1039993884498161664,70916
4501434974,81331
2800716928,78665
975721379910881281,81332
31077930,81333
1331129314843234304,81334
15968273,81335
91929040,78017
135105009,70963
27148509,77717
1187925999389986816,81336
977600497380184072,81337
1157302398764900353,36925
372570563,81338
1462087251123314692,81339
1311965441993121792,81340
2580318312,77633
91166320,80504
1460159240782462984,81341
4689512318,77456
991426279999201280,70966
182967493,81342
990889331710726144,81311
1085397066296233986,65482
1118631188858646528,77601
1495004390440288257,81343
4208039679,81344
1427659423732883465,80755
39296425,81345
33158980,79195
1426220735509434376,81346
441670370,28
985086569076977664,81347
1215557236887605249,81348
1462681358220681229,81349
95716576,81350
1290877992340557824,81351
1303616589611237376,70963
28475660,81352
1499352514663231490,81353
1480256916685156352,81354
1237090048031576065,81355
158602379,81356
733577966,77443
1133544525497065472,72067
766003898935115776,81357
126132249,77405
334589287,76804
1496776386081693697,81145
1381308546420256776,81358
76087236,77889
76355474,72287
1002260754022748162,77710
1405033703386980353,70963
2955556862,70963
1640557694,77596
168732657,81359
1498403720820039683,79805
40862712,81360
21744487,81361
957571539679039489,74543
1247695812475445249,81362
114790080,39443
1246141123313061888,81363
1356079342187667457,81364
1378078912073326598,81365
191063736,81366
497086647,81367
850675500175327233,81368
1090429060507791361,71251
990596881314037760,70963
1466099611488161797,81369
1056325554,66941
847790217721372675,70963
1144454251327787010,81370
1678847850,78107
4821823281,81371
1262987183570518016,59405
23643572,81372
1057178775035826176,81373
230185016,70963
1364514460887625729,80233
581746641,77443
709828478066171905,63773
1199734995411185665,81374
351507362,81375
2903695502,81376
20630397,81377
595085654,81378
51156879,81379
19372835,81380
138538289,81381
1344746011932110850,81382
1433815236,77390
1854369001,81383
263128112,81384
1461347202719121415,77390
1473393659345317893,81385
2571658950,78150
1272601342469722114,81386
1419774565970964489,77556
997420128,81387
1377959574301339648,70963
15221598,81388
47253430,81389
1240177875434831872,79087
1056010014,77815
1499737837620576256,81390
1443214648786915328,74543
383046887,73301
736262356725075968,56952
1213698534513369089,81391
1467842550300086282,81392
429074344,81393
2350771285,81394
1403671548066603008,70963
25557799,81395
19448989,81396
763642586,72735
2151956407,71539
1376236613592735744,81397
27053907,81398
1270042397767012354,81399
1427654501587197956,81400
1471071491655622665,81401
1363823619227418626,81402
1067183344037838855,81403
2950285765,70963
623716299,81404
1425091795839561737,77606
1092011982,80266
1466083563565158404,81405
394830481,81406
